Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Kjønn (product.metafields.custom.kj_nn),Kursholder (product.metafields.custom.kursholder),Kurstype (product.metafields.custom.kurstype),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Aldersgruppe (product.metafields.shopify.age-group),Klubb undersett (product.metafields.shopify.club-subset),Klubbtype (product.metafields.shopify.club-type),Farge (product.metafields.shopify.color-pattern),Golfballtype (product.metafields.shopify.golf-ball-type),Håndside (product.metafields.shopify.hand-side),Materiale (product.metafields.shopify.material),Skofunksjoner (product.metafields.shopify.shoe-features),Skostørrelse (product.metafields.shopify.shoe-size),Målkjønn (product.metafields.shopify.target-gender),Komplimentære produkter (product.metafields.shopify--discovery--product_recommendation.complementary_products),Relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products),Innstillinger for relaterte produkter (product.metafields.shopify--discovery--product_recommendation.related_products_display),Søk i produktboostinger (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,56.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,56.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,56.14 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,58.04 T,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,58.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,58.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,58.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,58.14 K,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,60.04 T,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,60.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,60.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,60.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,60.14 K,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Høyre,,,62.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,46.10 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,48.10 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,50.08 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,50.12 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,52.08 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,52.12 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,54.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,54.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,54.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,54.14 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,56.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,56.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,56.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,56.14 F,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,58.04 T,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,58.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,58.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,58.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,58.14 K,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,60.04 T,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,60.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,60.10 S,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,60.12 D,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,'196665516076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,60.14 K,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
titleist-vokey-wedge-sm10,,,,,,,,,Stål,,,Venstre,,,62.08 M,,"",0.0,shopify,continue,manual,1899.00,2100.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/852C_01.jpg?v=1721304543,kg,,,
olyo-cs-18-helset-inkl-7-sw-dr-w-h_putter-og-bag,Olyo CS/18 Helset inkl. 7-SW-DR-W-H_Putter og bag,"<span data-mce-fragment=""1"">CS18 fra Norske Olyo er noen ekstremt lettspilte golfkøller. Dette er perfekte golfkøller for ferske golfere, men også ypperlig for den gjennomsnittlige spilleren. CS18 golfsettet er i kategorien Super Game Improver. Det vil si at golfkøllene har store hoder med et stort treffpunkt. Dette gjør golfkøllene meget lettspilte. Settet inneholder Driver, 5-Wood, Hybrid, 7-Jern, 8-Jern, 9-Jern, Pitchingwedge, Sandwedge, Putter og Bærebag.</span>",Chrisco,Sporting Goods > Outdoor Recreation > Golf > Golf Club Sets,Utstyr,"Bagger, Golfkøller",true,Skaft,Stål,,,,,,,,"",0.0,shopify,deny,manual,3999.00,5199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0680/4255/5650/files/Olyojernsett.png?v=1710846705,1,"",false,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2499.00,active
olyo-cs-18-helset-inkl-7-sw-dr-w-h_putter-og-bag,,,,,,,,,Graphite dame,,,,,,,,"",0.0,shopify,deny,manual,3999.00,5199.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2499.00,
olyo-cs-18-helset-inkl-7-sw-dr-w-h_putter-og-bag,,,,,,,,,Graphite dame Links,,,,,,,,"",0.0,shopify,deny,manual,3999.00,5199.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2499.00,
olyo-cs-18-helset-inkl-7-sw-dr-w-h_putter-og-bag,,,,,,,,,Graphite herre,,,,,,,,"",0.0,shopify,deny,manual,3999.00,5199.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2499.00,
olyo-cs-18-helset-inkl-7-sw-dr-w-h_putter-og-bag,,,,,,,,,Stål en tomme forlenget,,,,,,,,"",0.0,shopify,deny,manual,4499.00,5999.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,2499.00,
titleist-t200-graphite-5-pw,Titleist T200 Graphite 5-PW,"<div class=""m-section-header"" data-mce-fragment=""1"">
<div class=""m-section-header"">
<p class=""section-label"">T200 GRAPHITE</p>
<h2 class=""ext-h1""><a href=""https://www.titleist.com/locator?searchtype=fit"">THE TOUR'S DISTANCE GRAPHITE</a></h2>
</div>
<p><span>With the new T200 irons, distance has never felt so good. Built with a forged face, hollow-body construction and shaped by Tour technologies, it delivers incredible launch and forgiveness in a pure player’s design.</span></p>
<p><span></span><strong>Features</strong><br></p>
<ul>
<li>Enhanced Feel</li>
<li>Player-Validated Shape<br>
</li>
<li>Vokey-Influenced Variable Bounce Sole</li>
<li>Dual D18 Tungsten Weighting</li>
</ul>
</div>
<ul data-mce-fragment=""1""></ul>",Titleist,,Utstyr,Golfkøller,true,Title,Default Title,,,,,,,,,0.0,shopify,continue,manual,15000.00,,true,true,,,,,'196665405684,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/Tserien_b6828992-263f-422a-882f-4f7d18f622f6.jpg?v=1714477871,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
titleist-t200-graphite-5-pw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/0530C97E-AA5E-46F9-ADB1-FD9E1CC0D030_a6aab3a1-ee52-4f23-a005-32bcf0307b0d.jpg?v=1714477871,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titleist-vokey-wedge-sm10-nickel-finish,Titleist Vokey Wedge SM10 Nickel Finish,"<div class=""m-section-header"">
<h3 class=""ql-block"" data-block-id=""block-03874054-3279-4a22-99a8-7a78798d052d"">KAMPANJE</h3>
<div class=""ql-block"" data-block-id=""block-03874054-3279-4a22-99a8-7a78798d052d"">1stk = 1899/stk</div>
<div class=""ql-block"" data-block-id=""block-5add2ce8-1c01-4f7e-b49d-b3e6ed5e9d28"">2stk = 1799/stk</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d"">3stk = 1699/stk</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d""></div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d"">Om produktet:</div>
<div class=""ql-block"" data-block-id=""block-56465c96-08fa-4b85-a72d-fc08f4f42a1d""></div>
<p class=""section-label"">VOKEY DESIGN® SM10 WEDGES</p>
<p class=""ext-h1""><a href=""https://www.titleist.com/locator?searchtype=fit"">SHARPEN YOUR SHORT GAME</a></p>
</div>
<p>Adding Vokey Design SM10 Wedges to your bag opens a world of scoring opportunities. Between the crisp contact, optimal flighting, incredible spin – and those magical Bob Vokey grinds – they give you everything you need to grow your short game skill. From the simple to the sensational, SM10 are made to make great shots happen.</p>",Titleist,Sporting Goods > Outdoor Recreation > Golf > Golf Clubs,Utstyr,Golfkøller,true,Varianter,Graphite,,Hånd,Høyre,,Loft,46.10 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/4255/5650/files/D7A675E3-09CB-49EA-A3AB-C3AE3840F46B.jpg?v=1742210788,1,"",false,,,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,active
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,48.10 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0680/4255/5650/files/25DA0840-0487-4C8A-8FA2-A10F5697B99A.jpg?v=1742210788,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,50.08 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,50.12 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,52.08 F,,,0.0,shopify,continue,manual,1999.00,2399.00,true,true,,,,,'196665575998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,52.12 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,54.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,54.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,54.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,54.14 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,56.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,56.10 S,,,0.0,shopify,continue,manual,1999.00,2399.00,true,true,,,,,'196665576049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,56.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,56.14 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,58.04 T,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,58.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,58.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,58.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,58.14 K,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,60.04 T,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,60.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,60.10 S,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,60.12 D,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,60.14 K,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Høyre,,,62.08 M,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,46.10 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,48.10 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
titleist-vokey-wedge-sm10-nickel-finish,,,,,,,,,Graphite,,,Venstre,,,50.08 F,,,0.0,shopify,continue,manual,1899.00,2200.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1200.00,
